Name,Team,PlayerId,classified_role,Classification,G,GS,IP,TBF,W,L,CG,ShO,SV,BS,HLD,SD,MD,Pulls,ERA,R,ER,H,HR,SO,BB,IBB,HBP,WP,BK,Events,GB,LD,FB,IFFB,BU,IFH,BUH,Balls,Strikes,Pitches,RS,RS_per_9,K_pct,BB_pct,K_minus_BB_pct,K_per_9,BB_per_9,K_to_BB,H_per_9,HR_per_9,AVG,WHIP,BABIP,LOB_pct,GB_pct,LD_pct,FB_pct,IFFB_pct,GB_to_FB,HR_to_FB,IFH_pct,BUH_pct,FIP,xFIP,SIERA,tERA,kwERA,E_minus_F,RAR,WAR,Dollars,WPA,RE24,REW,pLI,inLI,gmLI,exLI,WPA_to_LI,Clutch,OSwing_pct,ZSwing_pct,Swing_pct,OContact_pct,ZContact_pct,Contact_pct,Zone_pct,FStrike_pct,SwStr_pct,CStr_pct,CSW_pct,ERA_minus,FIP_minus,xFIP_minus,Pace,RA9_WAR,BIP_Wins,LOB_Wins,FDP_Wins,Pull_pct,Cent_pct,Oppo_pct,Soft_pct,Med_pct,Hard_pct,TTO_pct,FRM,K_pct_plus,BB_pct_plus,K_per_9_plus,BB_per_9_plus,K_to_BB_plus,H_per_9_plus,HR_per_9_plus,AVG_plus,WHIP_plus,BABIP_plus,LOB_pct_plus,GB_pct_plus,LD_pct_plus,FB_pct_plus,HR_to_FB_pct_plus,Pull_pct_plus,Cent_pct_plus,Oppo_pct_plus,Med_pct_plus,Hard_pct_plus,EV,LA,Barrels,Barrel_pct,maxEV,HardHit,HardHit_pct,FA_pct,FAv,wFB,wFB_per_c,FA_pct_sc,vFA_sc,FA_X_sc,FA_Z_sc,wFA_sc,wFA_per_c_sc,OSwing_pct_sc,ZSwing_pct_sc,Swing_pct_sc,OContact_pct_sc,ZContact_pct_sc,Contact_pct_sc,Zone_pct_sc,botERA,botOvr_FA,botStf_FA,botCmd_FA,botOvr,botStf,botCmd,botxRV100,Stf_plus_FA,Loc_plus_FA,Pit_plus_FA,Stuff_plus,Location_plus,Pitching_plus,average_batters_faced_per_appearance_SP,average_innings_pitched_per_appearance_SP,average_batters_faced_per_appearance_RP,average_innings_pitched_per_appearance_RP,z_total_score
Dylan Cease,CHW,18525,Starting Pitcher,strong_sp,33,33,177.0,784,7,9,0,0,0,0,0,0,0,33,4.576271186,98,90,172,19,214,79,3,9,14,0,482,172,119,187,16,3,5,1,1246,2017,3263,92,4.677966102,0.273,0.1008,0.1722,10.88135593,4.016949153,2.7089,8.745762712,0.966101695,0.247126437,1.418079096,0.330453564,0.6941,0.359832635,0.248953974,0.391213389,0.085561497,0.919786096,0.101604278,0.029069767,0.333333333,3.723966436,4.075248896,4.09955663,4.268953694,4.152403347,0.85230475,35.63050079,3.690190077,29.52149963,-0.278203994,-4.009200096,-0.371499002,1.064960003,0.958203971,0.872726977,1.388870001,-0.072550803,-0.188683415,0.316,0.7042,0.462,0.5288,0.8368,0.7054,0.3761,0.6097,0.1361,0.1551,0.2911,105.9053935,83.34721719,95.10401239,19.2794,1.594949961,-1.426460028,-0.668784022,-2.095240116,0.4324,0.3243,0.2432,0.1726,0.4865,0.341,0.398,0.589999974,117.6827227,118.124392,122.3191849,122.7779038,99.62636791,103.9415055,78.91827249,101.7341242,109.2149083,112.6874066,96.44992164,85.94783115,126.1983305,101.8617736,81.30748915,105.3847035,94.22006632,99.10375999,93.50744365,105.043451,89.98556812,15.39393265,30,0.0622,113.013,200,0.4149,0.4316,95.603,-3.626199961,-0.257542611,0.4316,95.56392045,-2.26723723,11.04865057,-2.176553313,-0.154584752,0.2921,0.6721,0.4623,0.462,0.836,0.7056,0.4479,4.462739828,52.70982724,59.8806904,44.46358105,50.61807544,59.41209581,46.136281,0.088251713,124.6986506,94.52421875,102.9040483,114.556319,96.73260736,103.6272393,9.21875,5.375,0.0,0.0,-4.830154520003763
Jake Woodford,STL,18674,Middle Reliever,strong_rp,8,8,33.2,157,1,3,0,0,0,0,0,0,0,8,6.950488487,26,26,46,10,19,13,0,3,2,0,122,64,24,34,1,0,6,0,254,402,656,17,4.544550164,0.121,0.0828,0.0382,5.079203125,3.475244243,1.4615,12.29701809,2.673264803,0.326241135,1.752473593,0.321428571,0.75,0.524590163,0.196721311,0.278688524,0.029411764,1.882352941,0.294117647,0.09375,0.0,7.413451798,5.221790476,5.298980936,7.447504354,5.760131151,-0.462963311,-6.840769768,-0.610108972,-4.880869865,-0.826951981,-9.261400223,-0.945140004,0.956108987,0.869253993,0.870000005,0.612524986,-1.396149993,0.531236064,0.2043,0.7032,0.4198,0.7763,0.8945,0.8618,0.4321,0.5987,0.0579,0.1936,0.2515,162.7881473,172.0610218,119.2324254,18.2843,-0.344078988,-0.190329,0.456358999,0.266030014,0.4672,0.3852,0.1475,0.1311,0.4918,0.377,0.2675,-0.579160988,54.3603142,95.67825354,59.17182469,104.1468289,56.81591972,142.2113756,217.8309248,131.2271302,131.6125395,108.1741162,104.4635201,121.53897,96.97249765,76.24564756,227.1511966,113.5335121,110.935551,61.16702615,95.21937058,114.8923716,92.75499674,4.022619831,16,0.1311,116.623,64,0.5246,0.5588,91.9344,-7.036270142,-1.922478181,0.0763,92.26400391,-4.028779907,7.529160156,-5.304913558,-10.60982712,0.1759,0.6351,0.4198,0.6852,0.9005,0.8582,0.5313,4.584302149,27.9111166,38.2246244,27.946135,49.31112268,39.5532787,53.09005155,0.169294284,79.764,98.004,88.35,88.77801527,99.38900763,96.64580153,9.375,4.75,6.777777777777778,2.0,-5.459946603949741
Freddy Peralta,MIL,18679,Middle Reliever,elite_sp,30,30,165.2,680,12,10,0,0,0,0,0,0,0,30,3.857134923,77,71,131,26,210,54,0,6,6,1,410,169,74,162,19,4,8,1,1054,1785,2839,89,4.835000115,0.3088,0.0794,0.2294,11.40842724,2.933595575,3.8889,7.116685562,1.412471944,0.211290323,1.116697904,0.2734375,0.7374,0.41728395,0.182716049,0.4,0.11728395,1.043209876,0.160493827,0.047337278,0.25,3.846587962,3.423106976,3.448790207,3.696514804,3.465788701,0.010546961,30.02050018,3.034120083,24.27289963,1.71092999,14.74919987,1.377519965,0.933511019,0.941667974,0.875506997,1.10729003,2.264970064,-0.432179711,0.3213,0.7076,0.4776,0.5396,0.8044,0.6984,0.4047,0.6235,0.1441,0.1504,0.2945,87.98322968,87.34362962,78.19778845,17.7453,2.900619984,0.797329009,-0.930826008,-0.133497,0.4548,0.2787,0.2665,0.1711,0.5208,0.3081,0.4265,2.25999999,138.7197803,91.76020745,132.9061744,87.91459106,151.1768624,82.30236272,115.0952459,84.98935208,83.86514215,92.02311972,102.7066949,96.67787365,90.06869435,109.4349297,123.9516405,110.5092635,80.26279162,110.4861608,100.8300965,93.87294218,87.63531057,14.58674045,35,0.0854,114.652,153,0.3732,0.5118,94.4921,12.77700043,0.879353092,0.5118,94.43909153,-4.752787202,8.767721955,13.00279213,0.894892782,0.2969,0.6715,0.4773,0.476,0.805,0.6989,0.4815,3.927559172,62.33445268,59.76167118,56.750135,56.37192708,55.52676716,55.68325531,-0.268535667,117.0565038,103.9186511,109.6852719,102.9400493,101.6347305,104.8982388,9.333333333333334,5.407407407407407,9.0,2.0,26.376274496595794
Sandy Alcantara,MIA,18684,Starting Pitcher,elite_sp,28,28,184.2,762,7,12,3,1,0,0,0,0,0,25,4.142591633,91,85,176,22,151,48,0,5,4,1,558,287,95,170,12,5,20,1,851,1875,2726,88,4.28880075,0.1982,0.063,0.1352,7.359192196,2.339345864,3.1458,8.5776015,1.072200187,0.248236953,1.212994151,0.287313433,0.6963,0.519927536,0.172101449,0.307971014,0.070588235,1.688235294,0.129411764,0.069686411,0.2,4.029406685,4.00270996,4.236575995,3.948798165,4.596682633,0.113184949,28.65710068,2.869040012,22.95229912,0.148506001,7.041800022,0.655035973,0.966395974,0.948336005,0.871571004,1.144459963,1.384320021,-1.230650092,0.38,0.7299,0.538,0.6561,0.8439,0.7712,0.4517,0.6496,0.1229,0.1475,0.2704,94.28158898,93.54725549,91.42068067,17.5714,3.010509968,0.500782013,-0.359313011,0.141469002,0.4004,0.3698,0.2298,0.149,0.5081,0.3429,0.29,-0.25,89.01229227,72.78733234,85.73329708,70.10599439,122.2912834,99.19742326,87.36820916,99.85075312,91.09708773,96.69294967,96.97925165,120.4587155,84.83629594,84.25696565,99.94652599,97.28787467,106.4988071,95.27072435,98.37055624,104.4891907,88.78878701,7.001862621,39,0.0699,115.076,224,0.4014,0.5039,97.8307,11.51360035,0.839795795,0.2128,97.96614583,-7.397927292,7.987478411,-1.569334019,-0.271042145,0.3591,0.6975,0.5395,0.6053,0.8419,0.7684,0.5333,3.16367971,62.24784615,53.29014456,64.25212974,64.58458479,56.32846993,61.93736526,-0.777788782,110.8001727,111.2369603,107.0924007,112.9255976,105.5230967,107.662192,9.636363636363637,6.484848484848484,0.0,0.0,26.19242839048377
Miguel DA­az,DET,18815,Middle Reliever,elite_rp,3,3,3.0,15,0,0,0,0,0,0,0,0,0,3,0.0,0,0,3,0,3,3,0,0,0,0,9,4,3,2,0,0,0,0,29,36,65,2,6.0,0.2,0.2,0.0,9.0,9.0,1.0,9.0,0.0,0.25,2.0,0.333333333,1.0,0.444444444,0.333333333,0.222222222,0.0,2.0,0.0,0.0,0.0,4.255039883,5.35727516,6.332911652,6.002476272,6.218729877,-4.255039883,0.306466997,0.030724,0.245792001,0.066817999,0.704999983,0.071893297,1.159870028,0.895049989,0.886732996,1.749670029,0.00131395,0.056294228,0.25,0.64,0.4,0.4,0.9375,0.7308,0.3846,0.4,0.1077,0.1538,0.2615,0.0,100.1696475,125.056077,18.16,0.198087007,-0.0303661,0.197729006,0.167363003,0.4444,0.2222,0.3333,0.0,0.4444,0.5556,0.4,0.0128571,86.22734093,234.4544897,101.1705408,275.0846706,36.77795825,106.9630609,0.0,102.9170792,154.0321814,113.669432,138.9593317,106.1577865,168.9714346,57.86087669,0.0,108.3120564,64.55819359,135.8088563,85.42655346,171.1581979,93.92789035,7.20005544,2,0.2222,103.826,6,0.6667,0.4615,95.0,-0.666981995,-2.223273317,0.1846,95.09999593,-5.439191818,9.708833059,0.433221627,3.610180225,0.2308,0.6538,0.4,0.4444,0.8824,0.7308,0.4,5.210697692,27.1157925,61.899805,22.00914,42.57661662,56.59891738,40.62824938,0.586889846,97.10833333,48.06666667,55.9,103.4446154,89.19384615,95.80461538,9.0,2.5,6.260869565217392,1.7391304347826086,48.8055397667216
Pedro Avila,SDP,18864,Starting Pitcher,elite_rp,6,6,25.2,121,1,2,0,0,0,0,0,0,0,6,4.909084464,19,14,27,2,26,16,0,3,3,1,76,44,11,17,2,4,7,3,197,294,491,15,5.259733354,0.2149,0.1322,0.0826,9.116871148,5.610382245,1.625,9.467520038,0.701297781,0.264705882,1.675322476,0.337837838,0.625,0.611111111,0.152777777,0.236111111,0.117647058,2.588235294,0.117647058,0.159090909,0.75,4.462830505,4.54492129,4.802270162,3.934125752,5.22699434,0.446253959,2.975150108,0.292760015,2.342080116,-0.206821993,-2.783400059,-0.329865992,1.111500025,0.947363019,0.878367007,0.833867013,-0.165722996,-0.020351667,0.2837,0.6584,0.4379,0.5854,0.8421,0.7442,0.4114,0.6529,0.112,0.1568,0.2688,118.5414582,103.3256488,103.7905307,19.2201,-0.269302994,-0.234693006,-0.327369988,-0.562062979,0.4737,0.3816,0.1447,0.1184,0.5526,0.3289,0.3636,-0.112185001,96.51970553,152.7932444,106.2099483,168.1330804,63.17033181,109.4890678,57.14523453,106.4752098,125.8184125,113.6965186,87.0529334,141.5844601,75.31081684,64.59700707,90.86047803,115.1059985,109.8796135,60.00449516,106.9965032,100.2350496,90.08652751,5.294708252,3,0.0395,108.645,34,0.4474,0.5784,93.743,-2.02809,-0.714116197,0.3462,93.9041188,-3.773005946,7.897176585,-2.264791422,-1.332230248,0.25,0.6494,0.4379,0.5231,0.8333,0.7395,0.4705,5.012916232,43.60638353,42.87732165,27.97676324,44.70298202,38.36394037,30.21166226,0.455035723,81.27,93.28647059,86.92117647,79.37535642,95.63523422,92.08615071,9.0,4.0,0.0,0.0,23.97526067107881
Ian Hamilton,NYY,19261,Middle Reliever,elite_rp,3,3,4.0,19,0,0,0,0,0,0,0,0,0,3,6.75,3,3,6,1,5,1,0,0,0,0,13,5,5,3,1,0,0,0,21,47,68,7,15.75,0.2632,0.0526,0.2105,11.25,2.25,5.0,13.5,2.25,0.333333333,1.75,0.416666667,0.7143,0.384615384,0.384615384,0.23076923,0.333333333,1.666666666,0.333333333,0.0,0.0,4.755039883,2.74505457,3.51733684,6.561173816,3.692414088,1.994960117,0.413006991,0.041378401,0.331027001,-0.089896001,-0.91900003,-0.092379101,1.010969996,0.885150015,0.886732996,0.979933023,-0.113519996,0.024599454,0.475,0.7143,0.5735,0.4737,0.85,0.6667,0.4118,0.6316,0.1912,0.1176,0.3088,161.014372,109.8795311,64.02659421,20.6735,-0.052780502,-0.121965997,0.027806699,-0.094159,0.4615,0.3846,0.1538,0.0769,0.6923,0.2308,0.3684,0.053103399,113.4570272,61.69854882,126.463176,68.77116765,183.8897913,160.4445913,183.796503,137.2227722,134.7781587,142.08679,99.25666544,91.86731515,194.9670398,60.08629489,266.7456222,112.4779047,111.735335,62.68101031,133.0682853,71.09648202,90.26231032,9.518846365,2,0.1538,112.833,4,0.3077,0.4265,96.2414,-2.236619949,-7.712482584,0.2794,96.24736585,-5.387263248,8.256263331,-2.458858244,-12.94135918,0.4118,0.7353,0.5735,0.4286,0.8,0.6667,0.5,4.563418824,34.77299421,40.49882158,40.75520526,49.53569338,46.71533,52.50577206,0.155369706,89.02105263,99.20526316,90.28421053,111.9985294,106.05,110.5367647,0.0,0.0,9.0,3.0,40.16531695164041
Zac Gallen,ARI,19291,Starting Pitcher,elite_sp,34,34,210.0,846,17,9,1,1,0,0,0,0,0,33,3.471428571,87,81,188,22,220,47,0,5,8,1,574,239,132,201,15,2,10,1,1153,2099,3252,124,5.314285714,0.26,0.0556,0.2045,9.428571429,2.014285714,4.6809,8.057142857,0.942857143,0.236775819,1.119047619,0.300724638,0.7314,0.417832167,0.23076923,0.351398601,0.074626865,1.189054726,0.109452736,0.041841004,0.5,3.264563692,3.485153864,3.668433221,3.689429691,3.764829168,0.206864879,49.57709885,5.165850163,41.3268013,2.869829893,24.74920082,2.425790071,1.00346005,0.977429986,0.87529999,0.916423976,2.548759937,0.311174441,0.3291,0.6664,0.4704,0.5797,0.8853,0.7611,0.419,0.6643,0.1122,0.1731,0.2854,79.18585299,77.11928775,79.61330793,19.7575,5.27244997,-0.088321202,0.194920003,0.106599003,0.4181,0.3589,0.223,0.0976,0.5017,0.4007,0.3416,-1.419999957,116.8100818,64.19438374,109.8412018,60.36452548,181.9636399,93.17847306,76.82869396,95.2406299,84.04160812,101.2063793,101.8669124,96.80488657,113.7561991,96.13820297,84.53188787,101.6034364,103.3446611,92.44911744,97.14366457,122.098165,91.48178908,12.33486858,53,0.0923,113.762,264,0.4599,0.4988,93.5883,24.01180077,1.482209924,0.4929,93.5521549,-2.455121738,9.959525419,26.13241355,1.632255687,0.3067,0.6408,0.4711,0.5198,0.8799,0.7608,0.492,3.917545962,59.56386703,55.80044443,61.32486181,56.47956538,50.49078545,62.42176011,-0.275211119,104.3986259,103.6400999,106.4839475,105.7951995,104.1983167,107.3953865,9.565217391304348,5.434782608695652,0.0,0.0,42.77302820661039
Trevor Richards,TOR,19309,Setup/Closer Pitcher,strong_rp,3,3,9.0,35,0,1,0,0,0,0,0,0,0,3,3.0,3,3,5,2,14,3,0,0,1,0,18,3,4,11,1,0,0,0,63,95,158,9,9.0,0.4,0.0857,0.3143,14.0,3.0,4.6667,5.0,2.0,0.15625,0.888888889,0.1875,0.9615,0.166666666,0.222222222,0.611111111,0.09090909,0.272727272,0.181818181,0.0,0.0,4.03281766,3.164693447,2.893440078,3.966073434,2.447301306,-1.03281766,1.449169993,0.146619007,1.172950029,0.052889999,1.22300005,0.134747997,0.792729974,0.811500013,0.886667013,0.947667003,0.226817995,-0.160099187,0.3204,0.6364,0.4304,0.3333,0.7143,0.5294,0.3481,0.6857,0.2025,0.1709,0.3734,71.08661457,92.44588494,73.8306451,17.9752,0.273802996,0.141850993,-0.0146669,0.127184004,0.3889,0.2222,0.3889,0.1667,0.3889,0.4444,0.5429,0.0619266,172.4546819,100.4804948,157.3763968,91.69489021,171.6304718,59.42392272,163.3746694,64.32317448,68.45874727,63.93905549,133.6147419,39.8091698,112.6476231,159.117411,145.4976116,94.77304922,64.55819359,158.4436655,74.74823418,136.9265583,90.67666965,22.89533318,2,0.1111,103.732,6,0.3333,0.443,93.1857,-2.396790028,-3.423985754,0.443,93.14142718,-4.989871216,11.947229,-2.357717887,-3.368168409,0.3158,0.6032,0.4304,0.3,0.7105,0.5294,0.3987,3.595350633,46.86000371,55.92154443,45.23569271,59.94357627,73.81768665,45.83644228,-0.490008734,106.4314286,99.42142857,102.8142857,98.14050633,99.45,107.3886076,0.0,0.0,4.660377358490566,1.3962264150943395,-5.994088231040209
Dean Kremer,BAL,19350,Starting Pitcher,elite_sp,32,32,172.2,735,13,5,0,0,0,0,0,0,0,32,4.117752491,85,79,171,27,157,55,0,5,5,0,518,203,119,194,12,2,13,0,1069,1864,2933,110,5.733579418,0.2136,0.0748,0.1388,8.183381532,2.866789709,2.8545,8.913109822,1.40733313,0.253333333,1.308877726,0.293279022,0.7557,0.393410852,0.230620155,0.375968992,0.06185567,1.046391752,0.139175257,0.064039408,0.0,4.511794159,4.336604152,4.441291052,4.864418499,4.553423755,-0.394041668,15.0916996,1.488250017,11.90600014,0.690438986,1.069900036,0.116342001,0.981064975,0.96578002,0.872487009,1.555649996,-0.252682,0.95644679,0.3047,0.7068,0.4749,0.6595,0.8594,0.7855,0.4232,0.6272,0.1016,0.1592,0.2608,98.45982517,107.0827617,101.2100726,19.2027,2.317610025,-0.031237001,0.860594988,0.829357982,0.3803,0.3378,0.2819,0.1448,0.5444,0.3108,0.3252,0.610000014,92.09314636,87.72106645,91.99079281,87.62332253,104.9843535,105.9303898,114.9612924,104.2893069,100.8046456,100.0105797,105.010675,93.96815683,116.9046554,97.89252978,111.3731717,92.68208302,98.14590227,114.8345153,104.6392822,95.75607271,89.72345113,12.73757722,46,0.0888,115.165,208,0.4015,0.5166,93.9067,11.68150043,0.773097315,0.3706,94.63191882,-6.257850337,9.812269373,4.664582025,0.430311995,0.2604,0.6787,0.4749,0.6065,0.8497,0.7847,0.5128,4.47560165,53.992423,49.49151213,53.35432713,50.4797717,47.9596923,53.3225201,0.096826325,105.9641144,103.0938192,101.6939114,99.07091034,101.8422656,100.3057837,8.923076923076923,4.461538461538462,0.0,0.0,15.715787081630165
Dane Dunning,TEX,19409,Middle Reliever,strong_rp,26,26,147.0,615,10,7,0,0,0,0,0,0,0,26,3.551020408,59,58,140,17,125,48,0,8,4,0,434,197,97,139,13,1,12,1,805,1493,2298,87,5.326530612,0.2033,0.078,0.1252,7.653061224,2.93877551,2.6042,8.571428571,1.040816327,0.250447227,1.278911565,0.294964029,0.7956,0.454965357,0.224018475,0.321016166,0.093525179,1.417266187,0.122302158,0.060913705,1.0,4.200618114,4.26059128,4.487255568,4.747869553,4.716290853,-0.649597706,21.14290047,2.136389971,17.09110069,1.839020014,19.60700035,1.924070001,0.943458974,0.872169971,0.871923029,1.220499992,1.396350026,0.55288154,0.3289,0.681,0.475,0.6606,0.8783,0.7901,0.4149,0.6358,0.0997,0.1732,0.2728,81.06023773,95.37028271,99.43417878,17.3566,3.67956996,-0.083702497,1.626889944,1.543179989,0.4516,0.3433,0.2051,0.1531,0.5336,0.3132,0.3089,0.851351023,87.62941129,91.49443445,86.02937144,89.82356592,95.77593293,101.8695818,85.02151161,103.1011884,98.49676903,100.5851808,110.5541721,108.6707593,113.5581694,83.58424567,97.8706958,110.0590251,99.73794655,83.55060965,102.5713258,96.49986571,88.79976852,10.63459535,34,0.0783,115.584,175,0.4032,0.357,91.0354,6.732759953,0.821068287,0.0287,90.56818182,-4.096469764,7.119772709,-2.94793079,-4.466561804,0.2926,0.6467,0.475,0.5706,0.8824,0.7892,0.515,4.738159299,26.45529015,36.76200591,34.142085,47.65694972,41.69951508,55.69590572,0.271864648,68.75606061,91.28787879,81.00757576,84.00600784,102.1017414,96.28976926,9.04,4.76,7.0,2.0,5.084270211297678
Shane Bieber,CLE,19427,Starting Pitcher,elite_sp,21,21,128.0,533,6,6,1,0,0,0,0,0,0,20,3.796875,56,54,124,14,107,34,0,3,8,1,389,182,87,117,11,1,12,1,678,1279,1957,61,4.2890625,0.2008,0.0638,0.137,7.5234375,2.390625,3.1471,8.71875,0.984375,0.25,1.234375,0.293333333,0.7426,0.47150259,0.225388601,0.303108808,0.094017094,1.555555555,0.119658119,0.065934065,1.0,3.872227383,3.961620283,4.291109091,4.252952225,4.575202673,-0.075352383,20.28700066,2.065759897,16.52610016,0.793168008,7.074299812,0.713118017,1.130679965,1.046079993,0.881237984,1.339709997,0.498849988,0.202646486,0.3063,0.6638,0.4565,0.562,0.9028,0.7702,0.4202,0.6773,0.1048,0.1921,0.2969,90.61212416,91.75073902,92.44929957,17.9239,2.456370115,-0.0262463,0.416851014,0.390605003,0.3953,0.3669,0.2377,0.1473,0.5245,0.3282,0.2908,0.629999995,86.55089566,74.77910476,84.57224896,73.06936563,115.742398,103.6204652,80.41097008,102.9170792,95.06673693,100.0291001,103.1876225,112.6207605,114.2527059,78.92163622,95.75483831,96.34735253,106.596087,96.85592853,100.8231997,101.1027493,91.61476886,9.546502464,30,0.0771,116.345,185,0.4756,0.3516,91.3814,5.334340096,0.776468718,0.3516,91.33813796,-5.913245855,9.971091902,5.999951016,0.873355315,0.2967,0.6173,0.4575,0.5052,0.8975,0.7707,0.5015,4.913350843,52.2397917,38.90308033,61.67524176,45.77342855,46.03391881,54.70549245,0.388658503,80.50727802,102.5326055,95.90960699,100.3189867,101.2115148,99.38981576,9.375,6.1875,0.0,0.0,18.1596040434101
Aaron Civale,- - -,19479,Starting Pitcher,elite_sp,23,23,122.1,504,7,5,0,0,0,0,0,0,0,23,3.457766566,47,47,109,12,116,33,0,5,5,0,350,134,76,134,17,5,10,3,689,1321,2010,65,4.782017591,0.2302,0.0655,0.1647,8.534062163,2.427793546,3.5152,8.019075653,0.882834017,0.233905579,1.160763244,0.286982249,0.768,0.389534883,0.220930232,0.389534883,0.126865671,1.0,0.089552238,0.074626865,0.6,3.565666666,4.101492071,4.152753629,3.724290803,4.242539401,-0.1079001,24.47310925,2.533558965,20.26847982,1.477183998,15.78580093,1.59929502,1.007672205,0.930700403,0.872295665,1.216322184,1.25670898,0.209228049,0.3376,0.6526,0.4676,0.6734,0.8688,0.7859,0.4128,0.6865,0.1,0.1886,0.2886,83.72499182,85.26989127,95.71713343,17.5949,3.185181886,0.209859014,0.441768289,0.651621997,0.4585,0.3295,0.212,0.149,0.5444,0.3066,0.3194,0.469999997,99.22987614,76.75593329,95.93285382,74.20542089,129.2800957,95.30498638,72.11635781,96.29151614,89.39744729,97.86332753,106.7275972,93.04236232,111.9926948,101.4247345,71.66300276,111.7259035,95.72740729,86.38844143,104.6414087,94.45578483,89.03382095,16.00361513,23,0.0657,113.589,126,0.36,0.3083,92.2149,4.403139949,0.711331171,0.1229,91.84210526,-3.011404802,10.64376522,-1.574753325,-0.637551954,0.2982,0.6269,0.4684,0.6194,0.8574,0.7843,0.5177,4.21398196,36.74243409,29.07139057,44.76735846,53.29250906,40.93563649,56.36969405,-0.077587234,75.90526316,100.4834008,90.58987854,104.5751415,105.568743,103.6777515,9.19047619047619,6.190476190476191,0.0,0.0,23.855031126015664
Kyle Wright,ATL,19665,Starting Pitcher,elite_rp,7,7,25.2,132,0,3,0,0,0,0,0,0,0,7,7.714275587,24,22,34,5,28,16,0,3,2,0,85,48,18,18,0,1,5,1,184,322,506,19,6.662328916,0.2121,0.1212,0.0909,9.818168928,5.610382245,1.75,11.92206227,1.753244451,0.300884956,1.948049391,0.3625,0.6304,0.571428571,0.214285714,0.214285714,0.0,2.666666666,0.277777777,0.104166666,1.0,5.826465078,4.453493601,4.653087258,6.084665264,5.127820787,1.887810508,-1.520480037,-0.142719999,-1.141759992,-0.892329991,-10.72640038,-1.056900024,1.102309942,0.886152983,0.870000005,1.081940055,-0.804742992,-0.004766164,0.3311,0.6557,0.4673,0.6289,0.9065,0.7924,0.4198,0.5985,0.0968,0.164,0.2609,173.8734437,135.0410272,101.7047262,17.4194,-0.596521974,-0.372642994,-0.0811584,-0.45380199,0.4706,0.3412,0.1882,0.1412,0.5059,0.3529,0.3712,0.132473007,95.28227338,140.0604748,114.3799443,168.1330804,68.02958811,137.8751225,142.8630863,121.0278688,146.3004797,121.9963644,87.80991534,132.3906639,105.6307565,58.6258551,214.5316851,114.3536718,98.24530144,78.03793168,97.9452584,107.546312,91.50404576,-0.101084528,12,0.1412,111.996,43,0.5059,0.4356,92.9727,-9.779029846,-4.445013566,0.1525,93.34285587,-5.424389728,5.710597447,-2.419517256,-3.142230203,0.298,0.64,0.4673,0.5921,0.8875,0.7924,0.495,5.420333775,35.67217883,44.30865636,38.69595961,40.3227536,44.40527415,42.72154065,0.726647787,69.2987013,97.95844156,91.92337662,100.6676587,95.85416667,91.61269841,9.5,3.5,0.0,0.0,13.43688610231356
Dustin May,LAD,19716,Starting Pitcher,elite_sp,9,9,48.0,187,4,1,0,0,0,0,0,0,0,9,2.625,14,14,29,1,34,16,0,2,1,0,135,61,27,47,3,0,2,0,263,473,736,24,4.5,0.1818,0.0856,0.0963,6.375,3.0,2.125,5.4375,0.1875,0.171597633,0.9375,0.208955224,0.7237,0.451851851,0.2,0.348148148,0.063829787,1.29787234,0.021276595,0.032786885,0.0,3.234206549,4.58228128,4.869528431,3.346812321,5.063649664,-0.609206549,11.83909988,1.229959965,9.839710236,0.947722018,9.492500305,0.980122983,1.065909982,0.999584019,0.875555992,1.386839986,1.125270009,-0.236149883,0.2864,0.6855,0.4694,0.8421,0.8874,0.8725,0.4585,0.5989,0.0598,0.1698,0.2296,61.50731008,72.9912076,104.6428505,19.0531,1.772269964,1.06329,-0.520982027,0.542306006,0.4296,0.3185,0.2519,0.1556,0.6,0.2444,0.2727,0.159999996,81.67051972,98.86621728,74.26763079,89.90461242,82.60735699,62.88307856,15.27843346,69.02337732,70.40719829,70.32214522,100.7981333,104.6866915,98.58870618,95.24892023,16.43221365,104.4006669,91.72070927,104.411862,116.1676323,74.48577901,88.98962674,11.29281503,7,0.0519,113.456,53,0.3926,0.6027,96.9616,9.409420013,2.124022576,0.2694,97.330305,-6.061161542,9.087727248,0.878745548,0.443810883,0.2283,0.6462,0.4694,0.7887,0.8942,0.8725,0.5769,2.929206101,61.45622308,61.02059985,57.63977177,67.10545292,61.40879205,61.0220361,-0.934105122,116.9171717,103.0090909,105.8171717,120.4264177,103.2248963,108.8201936,9.2,4.8,0.0,0.0,21.825776602153
