Name,Team,PlayerId,classified_role,Classification,G,GS,IP,TBF,W,L,CG,ShO,SV,BS,HLD,SD,MD,Pulls,ERA,R,ER,H,HR,SO,BB,IBB,HBP,WP,BK,Events,GB,LD,FB,IFFB,BU,IFH,BUH,Balls,Strikes,Pitches,RS,RS_per_9,K_pct,BB_pct,K_minus_BB_pct,K_per_9,BB_per_9,K_to_BB,H_per_9,HR_per_9,AVG,WHIP,BABIP,LOB_pct,GB_pct,LD_pct,FB_pct,IFFB_pct,GB_to_FB,HR_to_FB,IFH_pct,BUH_pct,FIP,xFIP,SIERA,tERA,kwERA,E_minus_F,RAR,WAR,Dollars,WPA,RE24,REW,pLI,inLI,gmLI,exLI,WPA_to_LI,Clutch,OSwing_pct,ZSwing_pct,Swing_pct,OContact_pct,ZContact_pct,Contact_pct,Zone_pct,FStrike_pct,SwStr_pct,CStr_pct,CSW_pct,ERA_minus,FIP_minus,xFIP_minus,Pace,RA9_WAR,BIP_Wins,LOB_Wins,FDP_Wins,Pull_pct,Cent_pct,Oppo_pct,Soft_pct,Med_pct,Hard_pct,TTO_pct,FRM,K_pct_plus,BB_pct_plus,K_per_9_plus,BB_per_9_plus,K_to_BB_plus,H_per_9_plus,HR_per_9_plus,AVG_plus,WHIP_plus,BABIP_plus,LOB_pct_plus,GB_pct_plus,LD_pct_plus,FB_pct_plus,HR_to_FB_pct_plus,Pull_pct_plus,Cent_pct_plus,Oppo_pct_plus,Med_pct_plus,Hard_pct_plus,EV,LA,Barrels,Barrel_pct,maxEV,HardHit,HardHit_pct,FA_pct,FAv,wFB,wFB_per_c,FA_pct_sc,vFA_sc,FA_X_sc,FA_Z_sc,wFA_sc,wFA_per_c_sc,OSwing_pct_sc,ZSwing_pct_sc,Swing_pct_sc,OContact_pct_sc,ZContact_pct_sc,Contact_pct_sc,Zone_pct_sc,botERA,botOvr_FA,botStf_FA,botCmd_FA,botOvr,botStf,botCmd,botxRV100,Stf_plus_FA,Loc_plus_FA,Pit_plus_FA,Stuff_plus,Location_plus,Pitching_plus,average_batters_faced_per_appearance_SP,average_innings_pitched_per_appearance_SP,average_batters_faced_per_appearance_RP,average_innings_pitched_per_appearance_RP,z_total_score
Luis L. Ortiz,PIT,27646,Starting Pitcher,average_rp,15,15,73.0,338,4,5,0,0,0,0,0,0,0,15,4.931506849,44,40,82,12,48,42,0,2,3,0,246,121,48,76,1,1,8,1,477,732,1209,35,4.315068493,0.142,0.1243,0.0178,5.917808219,5.178082192,1.1429,10.10958904,1.479452055,0.278911565,1.698630137,0.299145299,0.7509,0.493877551,0.195918367,0.310204081,0.013157894,1.592105263,0.157894736,0.066115702,1.0,5.885176869,5.469489494,5.780631466,6.168169798,6.005712126,-0.95367002,-4.474730015,-0.412402004,-3.299210072,-0.900780022,-8.575699806,-0.873314977,0.984749019,0.879553974,0.875999987,1.346480012,-1.295029998,0.380299437,0.2878,0.7015,0.4483,0.6526,0.8815,0.7915,0.3879,0.5799,0.0935,0.1555,0.249,111.1718899,134.4771327,124.8833581,18.0927,0.323834985,-0.00551604,0.741752982,0.736235976,0.4106,0.378,0.2114,0.1138,0.4675,0.4187,0.3018,1.20449996,63.78999188,143.5827059,68.94142681,155.1778242,44.42748608,116.9144059,120.5531188,112.189299,127.5688415,100.674866,104.59107,114.4233596,96.5766916,84.86790447,121.944326,99.76893,108.8630654,87.63405917,90.51001144,127.5837345,92.59053498,6.370897939,25,0.1016,113.901,121,0.4919,0.5343,96.0619,-5.119440079,-0.792482984,0.2477,96.19565217,-6.725752508,7.820568888,-10.21334707,-3.41583514,0.2695,0.6531,0.449,0.6069,0.878,0.7915,0.4681,5.140478172,44.08433866,48.23152575,45.56694398,43.33151901,55.00314002,41.53711825,0.540076816,94.08461538,95.77525084,91.37090301,100.1040597,94.16097763,94.22245236,8.75,4.25,0.0,0.0,-6.8160326761367465
Connor Phillips,CIN,27649,Starting Pitcher,average_sp,5,5,20.2,96,1,1,0,0,0,0,0,0,0,5,6.967730575,16,16,18,5,26,13,0,1,2,0,56,19,9,28,3,0,2,0,152,229,381,21,9.145146379,0.2708,0.1354,0.1354,11.32256218,5.661281092,2.0,7.838696897,2.177415805,0.219512195,1.499997554,0.254901961,0.64,0.339285714,0.160714285,0.5,0.107142857,0.678571428,0.178571428,0.105263157,0.0,5.916325866,5.011192583,4.64316054,5.558315506,4.593729877,1.051404709,0.578440011,0.055381902,0.443055004,-0.31564799,-3.209300041,-0.330359995,0.837559998,0.814567029,0.870000005,1.169239998,-0.213112995,-0.163753128,0.2675,0.6405,0.4173,0.623,0.8776,0.7799,0.4016,0.5417,0.0919,0.1785,0.2703,151.4219711,128.1349945,114.427907,18.4028,-0.113936,0.163367003,-0.332684994,-0.169317007,0.3571,0.3036,0.3393,0.1786,0.5536,0.2679,0.4583,-0.340000004,121.6550454,156.4738112,131.9058616,169.6584275,77.74810069,90.65221017,177.4266799,88.29651547,112.6513336,85.78513793,89.1422038,78.6069567,79.22306711,136.7936621,137.9132261,86.78626878,87.41653975,140.659888,107.1784701,81.61996877,89.07821219,21.66732134,6,0.1071,108.942,23,0.4107,0.6325,96.4689,-3.603389978,-1.495182564,0.6325,96.39667888,-3.58004976,10.41107912,-3.561701465,-1.477884425,0.2727,0.5567,0.4173,0.6078,0.8611,0.7799,0.5092,4.587955118,50.35545676,58.44735531,48.63976423,49.27181362,53.15748609,48.78815097,0.171730079,124.6439834,92.95809129,94.61244813,127.5102362,93.31076115,97.77900262,7.8,4.8,0.0,0.0,-7.0255274104198735
Brandon Pfaadt,ARI,27782,Starting Pitcher,average_rp,18,18,90.0,396,3,9,0,0,0,0,0,0,0,18,5.7,59,57,102,19,90,25,0,3,0,0,278,90,68,119,9,1,8,0,527,1009,1536,28,2.8,0.2273,0.0631,0.1641,9.0,2.5,3.6,10.2,1.9,0.277173913,1.411111111,0.32046332,0.6867,0.324909747,0.245487364,0.429602888,0.075630252,0.756302521,0.159663865,0.088888888,0.0,4.93281766,4.374473183,4.24903634,5.42260608,4.249032908,0.76718234,5.500860214,0.529491007,4.235929966,-1.124060035,-13.64799976,-1.338000059,0.934475005,0.884347975,0.872777998,0.830478013,-1.311059952,0.108181299,0.3321,0.6657,0.4876,0.6324,0.8529,0.7727,0.4661,0.6313,0.1107,0.1673,0.278,130.0212154,116.4737351,99.90197763,19.5244,0.095039003,-0.432880014,-0.00157166,-0.434451997,0.4245,0.3705,0.205,0.1475,0.4676,0.3849,0.3384,-0.581250012,102.08815,72.94816392,104.8484199,74.92051035,139.9465813,117.9599819,154.821459,111.4903465,105.9758718,107.849269,95.64035999,75.27628002,121.011408,117.5339046,123.3106492,103.1445438,106.6903517,85.00309775,90.53832246,117.2822192,89.97544844,17.79942217,32,0.1151,113.366,121,0.4353,0.5522,93.6092,-12.60359955,-1.488028282,0.4544,93.66484711,-4.256757476,8.888565392,-10.3062993,-1.478665609,0.2911,0.647,0.4876,0.52,0.8631,0.7714,0.5522,3.242122266,61.36695462,56.26501809,60.41374453,63.74120057,57.72457872,61.38606691,-0.725493464,97.5661406,105.1223816,101.9750359,102.8692207,104.2903078,105.0962017,9.0,5.333333333333333,10.0,6.0,-9.487892232981828
Chase Silseth,LAA,30074,Starting Pitcher,average_rp,8,8,37.0,154,3,1,0,0,0,0,0,0,0,8,3.891891892,16,16,30,7,46,14,0,2,2,0,92,39,24,29,1,0,2,0,225,384,609,28,6.810810811,0.2987,0.0909,0.2078,11.18918919,3.405405405,3.2857,7.297297297,1.702702703,0.217391304,1.189189189,0.270588235,0.8287,0.423913043,0.260869565,0.315217391,0.034482758,1.344827586,0.24137931,0.051282051,0.0,4.525310153,3.361721898,3.649888975,5.356459916,3.725223384,-0.633418261,4.014130116,0.399982989,3.19987011,0.435470015,4.310599804,0.421516001,0.942404985,0.914636016,0.889500022,1.225049973,0.181033999,0.281049735,0.319,0.6038,0.4408,0.5856,0.8089,0.7164,0.4276,0.6299,0.1248,0.1839,0.3087,89.26881112,103.0638651,78.43383386,18.8556,0.843469024,0.150754005,0.292732,0.443486005,0.5217,0.3152,0.163,0.0978,0.4891,0.413,0.4351,-0.261592001,128.7810933,106.5702215,125.7795913,104.0860916,120.8418628,86.72680613,139.0892455,89.49311233,91.58670243,92.27283302,115.159667,101.2537583,132.238514,82.07439574,193.1606229,127.1489358,91.57439417,66.42824488,94.01563623,127.2523993,89.39663298,12.56119571,11,0.1196,111.913,39,0.4239,0.4901,94.8423,-1.375259995,-0.461496643,0.3196,94.94845361,-3.931108298,9.514638999,-2.32897592,-1.200503051,0.2852,0.5993,0.4415,0.5172,0.8122,0.7164,0.4975,4.493629639,43.72637515,48.34294088,46.02700588,50.28595924,44.05000677,52.09517527,0.108844778,92.53298969,96.56701031,90.78608247,92.41677632,100.1756579,101.9118421,9.0,4.571428571428571,0.0,0.0,-20.22243304478756
Shintaro Fujinami,OAK,31839,Setup/Closer Pitcher,average_rp,7,7,17.2,94,0,6,0,0,0,0,0,0,0,7,14.26412374,28,28,26,4,14,12,0,3,2,0,65,27,9,29,0,0,2,0,150,206,356,4,2.037731962,0.1489,0.1277,0.0213,7.132061868,6.113195887,1.1667,13.24525776,2.037731962,0.329113924,2.150939294,0.360655738,0.3672,0.415384615,0.138461538,0.446153846,0.0,0.931034482,0.137931034,0.074074074,0.0,7.160692811,6.931291431,5.970352618,5.810950556,5.963410729,7.103430926,-3.817869902,-0.359252989,-2.8740201,-1.357560039,-17.40159988,-1.782250047,1.023090005,0.957513988,0.875714004,0.90079999,-1.08762002,-0.239301397,0.2261,0.7436,0.4535,0.6,0.8017,0.7453,0.4394,0.5851,0.1152,0.1264,0.2416,349.2939377,172.0448983,161.8299234,20.0039,-1.432739973,-0.310458988,-0.763031006,-1.073490024,0.4,0.3692,0.2308,0.1077,0.4769,0.4154,0.3191,-0.211283997,64.21184954,149.6518014,80.17272848,186.8496086,42.90761794,157.4170346,166.4568928,135.4857751,165.6569357,122.9865985,51.03026298,99.21670043,70.1881342,116.1668371,110.3774986,97.48085085,107.2659217,94.02151566,91.66926305,127.973668,91.84938401,12.59890794,7,0.1077,109.231,28,0.4308,0.5042,97.4581,-5.238369942,-2.926463655,0.4845,97.44592569,-6.704011429,8.234651078,-5.035617173,-2.927684403,0.1953,0.6882,0.4535,0.5455,0.7891,0.7391,0.5239,5.241213539,38.89949645,51.67781715,32.98815971,42.2485073,55.03401958,34.82050185,0.607234298,99.43197674,85.325,83.21802326,109.379096,88.29350282,90.64632768,7.285714285714286,3.0,4.578947368421052,1.3333333333333333,-10.961529057021846
Madison Bumgarner,ARI,5524,Starting Pitcher,suboptimal_sp,4,4,16.2,90,0,3,0,0,0,0,0,0,0,4,10.25997926,20,19,25,4,10,15,0,1,0,0,64,24,14,26,2,0,1,0,150,200,350,7,3.779992358,0.1111,0.1667,-0.0556,5.399989082,8.099983624,0.6667,13.49997271,2.159995633,0.337837838,2.399995148,0.35,0.5932,0.375,0.21875,0.40625,0.076923076,0.923076923,0.153846153,0.041666666,0.0,8.055030178,7.514261821,7.097743085,8.030937804,6.885396544,2.204949078,-4.629059792,-0.404498994,-3.235990047,-1.16771996,-12.01930046,-1.220579982,0.987200022,0.769824028,0.870000005,0.928449988,-0.791548014,-0.391312536,0.2146,0.7448,0.4343,0.6818,0.9259,0.8553,0.4143,0.5778,0.0629,0.1371,0.2,234.0377145,190.1273576,171.5321933,17.3074,-0.69936502,-0.210354999,-0.0845116,-0.294865996,0.4844,0.2813,0.2344,0.1719,0.4688,0.3594,0.3222,-0.129999995,49.90976223,192.5831524,62.90892477,242.7419628,25.91603354,156.1231897,176.0071976,135.8917843,180.2420632,117.7895932,82.62651292,86.88137326,107.8313974,111.1448504,118.8175484,117.7038771,80.98885316,97.16637007,90.75596271,109.5067918,89.36234283,14.25301552,8,0.125,111.893,26,0.4063,0.3314,89.5086,-0.832967997,-0.718075859,0.3314,89.49052061,4.338336287,8.846810176,-0.793890819,-0.684388637,0.1657,0.7029,0.4343,0.5862,0.9187,0.8553,0.5,6.4877012,26.06154233,32.44944931,31.44153509,28.8471738,36.83017197,27.29030943,1.438226657,68.03017241,83.52586207,77.7362069,83.96114286,91.30057143,83.27428571,9.307692307692308,5.653846153846154,0.0,0.0,-37.58176873679968
Tommy Milone,SEA,7608,Middle Reliever,average_sp,2,2,9.0,40,0,1,0,0,0,0,0,0,0,2,2.0,3,2,7,1,3,6,0,0,0,0,31,10,6,15,1,0,1,0,60,103,163,5,5.0,0.075,0.15,-0.075,3.0,6.0,0.5,7.0,1.0,0.205882353,1.444444444,0.2,0.8621,0.322580645,0.193548387,0.483870967,0.066666666,0.666666666,0.066666666,0.1,0.0,6.03281766,7.34396141,7.56537561,5.932569144,7.118729877,-4.03281766,-0.596638024,-0.056018099,-0.448145002,0.037700001,0.388099998,0.0429735,0.925000012,0.892440021,0.870000005,0.848200023,-0.048286799,0.089043557,0.3592,0.6667,0.4724,0.7838,0.925,0.8571,0.3681,0.675,0.0675,0.1534,0.2209,48.79550106,144.6233226,171.4711594,17.6721,0.279525012,0.234412998,0.101130001,0.335543007,0.4839,0.3226,0.1935,0.129,0.6452,0.2258,0.25,-0.050000001,32.33525285,175.8408673,33.7235136,183.3897804,18.38897913,83.1934918,81.68733469,84.75524167,111.2454643,68.20165919,119.7925272,77.05000634,98.11244594,125.9873927,53.34912396,117.9203839,93.71350687,78.8567553,124.0062873,69.56752546,84.59548261,16.53677467,3,0.0968,103.591,8,0.2581,0.3742,86.7213,-0.450168997,-0.737981962,0.3742,86.64098521,4.889524366,11.01411513,-0.41109157,-0.673920606,0.314,0.6494,0.4724,0.7407,0.92,0.8571,0.4724,3.365223558,62.03621984,37.29130918,73.60948934,62.41772828,44.45050865,70.51102067,-0.643425951,97.43934426,109.8803279,102.0344262,86.19263804,109.2337423,104.3723926,9.0,3.0,8.8,2.8,-14.78619409785004
Patrick Corbin,WSN,9323,Starting Pitcher,average_sp,32,32,180.0,790,10,15,0,0,0,0,0,0,0,32,5.2,113,104,210,33,124,57,0,4,6,0,605,263,129,203,14,10,16,3,1126,1799,2925,101,5.05,0.157,0.0722,0.0848,6.2,2.85,2.1754,10.5,1.65,0.288065844,1.483333333,0.309440559,0.7028,0.442016806,0.216806722,0.34117647,0.068965517,1.295566502,0.162561576,0.060836501,0.3,5.277262105,4.758543449,5.009677366,5.698215741,5.201008358,-0.077262105,9.589790344,0.916656971,7.333250046,-1.334519982,-15.03499985,-1.544659972,0.948502004,0.836516023,0.867699981,0.891681015,-1.882060051,0.475083601,0.3068,0.6653,0.4541,0.6345,0.9049,0.7973,0.411,0.657,0.092,0.1579,0.2499,118.4240313,119.0679356,108.6640439,17.8609,0.784520984,-0.468548,0.336412013,-0.132136002,0.3917,0.3686,0.2397,0.1273,0.5289,0.3438,0.2709,-2.400000095,70.50543619,83.37144014,72.22891151,85.4093818,84.56810951,121.4293931,134.4502144,115.8715132,111.3998337,104.1396504,97.89582544,102.4080723,106.8734711,93.3415575,125.5485922,95.19234373,106.1407632,99.36131266,102.406728,104.761366,90.68518519,11.65237334,56,0.0926,116.323,265,0.438,0.5856,92.0625,-14.92730045,-0.872431353,0.1708,91.80440569,5.486733232,8.142083973,-4.414636519,-0.884696697,0.2783,0.6339,0.4541,0.5523,0.9072,0.7973,0.4945,4.472163737,41.35400982,34.93009727,51.94654884,50.51674786,39.20883123,59.32896907,0.094534044,64.93987976,102.6691383,87.54709419,80.64468524,100.9437908,94.71066391,9.548387096774194,5.806451612903226,0.0,0.0,-25.86311454510601
Robbie Ray,SEA,11486,Starting Pitcher,suboptimal_sp,1,1,3.1,19,0,1,0,0,0,0,0,0,0,1,8.100008304,5,3,4,0,3,5,0,0,1,0,11,4,3,3,0,1,0,1,40,51,91,3,8.100008304,0.1579,0.2632,-0.1053,8.100008304,13.50001384,0.6,10.80001107,0.0,0.285714286,2.700002768,0.363636364,0.4444,0.4,0.3,0.3,0.0,1.333333333,0.0,0.0,1.0,5.955042651,7.443061801,8.208375708,6.881903221,7.481887772,2.144965653,-0.338647991,-0.032084402,-0.256675005,-0.455228001,-3.76789999,-0.402552992,1.221600056,0.897300005,0.870000005,0.949199975,-0.247734994,-0.124913975,0.3,0.8065,0.4725,0.7222,0.84,0.7907,0.3407,0.5789,0.0989,0.0769,0.1758,197.6219819,142.7574334,173.7864484,20.1831,-0.238930002,-0.057114501,-0.149730995,-0.206845999,0.3636,0.2727,0.3636,0.1818,0.5455,0.2727,0.4211,0.039999999,68.07421616,308.4927488,91.05358008,412.627429,22.06677495,128.3558047,0.0,117.6195191,207.943658,124.0030167,61.7597029,95.54200791,152.0742913,78.11218361,0.0,88.61895516,79.23051018,148.1551158,104.8416793,84.02311518,87.53690186,14.34920044,0,0.0,111.475,5,0.4545,0.5604,93.0,-1.259580016,-2.469764738,0.5604,92.89215686,5.789666868,11.09996122,-1.278461125,-2.506786519,0.3019,0.7105,0.4725,0.6875,0.8519,0.7907,0.4176,5.99697,39.33635,63.21256,28.63539,34.12319,52.60111,30.45814,1.11107,110.7,83.5,84.3,102.7505495,83.74395604,85.78021978,9.09375,6.1875,0.0,0.0,-35.03438072590302
Tyler Anderson,LAA,12880,Starting Pitcher,average_rp,25,25,132.0,590,6,5,0,0,0,0,0,0,0,25,5.522727273,83,81,139,18,109,59,1,7,5,2,415,126,86,197,17,6,7,1,824,1449,2273,85,5.795454545,0.1847,0.1,0.0847,7.431818182,4.022727273,1.8475,9.477272727,1.227272727,0.265267176,1.5,0.304785894,0.6785,0.308068459,0.210268948,0.481662591,0.086294416,0.639593908,0.091370558,0.055555555,0.166666666,4.876252004,5.571028705,5.293514109,5.076694344,5.201780725,0.646475269,12.31770039,1.218179941,9.745429993,-1.247619987,-7.71420002,-0.737551987,1.025850058,0.922742009,0.869167984,1.241889954,-0.994225979,-0.221955643,0.3232,0.7473,0.4967,0.629,0.823,0.7484,0.4092,0.5983,0.1249,0.139,0.264,126.6754862,111.0646041,130.0500152,18.1251,0.450448006,-0.379065007,-0.388666004,-0.767731011,0.4,0.3494,0.2506,0.1831,0.5349,0.2819,0.3153,-0.908084989,79.65067903,117.2272449,83.54234052,122.9545119,67.94571948,112.6353444,100.252638,109.2020916,115.524136,103.9345184,94.28831168,73.58369787,106.5883375,125.4123892,73.11808911,97.48085085,101.5041478,102.1020797,102.8206349,86.85762988,86.74212015,19.24734625,34,0.0819,115.739,130,0.3133,0.4285,89.9497,-14.01220036,-1.438624266,0.3779,90.085219,3.389708975,10.98580858,-9.606523395,-1.118337997,0.2826,0.715,0.4963,0.5754,0.8144,0.7456,0.4941,4.750520783,45.50900474,43.19654501,48.06560239,47.52405037,50.84919106,48.91142683,0.280105152,81.1782305,97.01257276,90.25832363,90.71196656,99.37237132,96.9141663,9.290322580645162,5.67741935483871,0.0,0.0,-14.088494298561333
Matt Dermody,BOS,14844,Setup/Closer Pitcher,suboptimal_sp,1,1,4.0,17,0,1,0,0,0,0,0,0,0,1,6.75,3,3,4,2,1,1,0,1,0,0,14,7,3,4,1,0,0,0,31,45,76,1,2.25,0.0588,0.0588,0.0,2.25,2.25,1.0,9.0,4.5,0.266666667,1.25,0.166666667,0.9375,0.5,0.214285714,0.285714285,0.25,1.75,0.5,0.0,0.0,10.75503988,5.908392799,5.869770384,13.55869233,6.218729877,-4.005039883,-2.093990088,-0.174524993,-1.396199942,-0.141115993,-1.027999997,-0.106417999,0.659200013,0.709800005,0.870000005,0.56400001,-0.342260987,0.128189399,0.32,0.8077,0.4868,0.875,0.8571,0.8649,0.3421,0.5882,0.0658,0.1053,0.1711,148.7026915,249.5200724,137.9318749,17.3729,-0.0233129,0.102325998,0.048886601,0.151212007,0.4286,0.5,0.0714,0.1429,0.5714,0.2857,0.2353,0.01,25.36098245,68.95720238,25.2926352,68.77116765,36.77795825,106.9630609,367.5930061,109.7782178,96.27011335,56.83471599,130.2743734,119.4275099,108.6244936,74.39255563,400.1184337,104.4437686,145.2559357,29.10189763,109.8341402,88.02421591,88.27499826,7.336857387,2,0.1429,106.501,5,0.3571,0.5526,91.619,-0.738059998,-1.757285708,0.3026,91.79130222,4.239095605,9.121087116,-1.007560983,-4.380699927,0.2558,0.7879,0.4868,0.8182,0.8846,0.8649,0.4342,5.53431,40.04401,42.53044,42.58281,39.09731,39.71266,46.23791,0.80263,71.0,99.9,97.0,81.05789474,97.81184211,91.95657895,0.0,0.0,7.0,1.0,-29.854524300983865
Carlos RodA3n,NYY,16137,Starting Pitcher,average_sp,14,14,64.1,286,3,8,0,0,0,0,0,0,0,14,6.854926073,51,49,65,15,64,28,0,4,9,0,190,51,38,99,9,1,3,1,398,736,1134,22,3.077721911,0.2238,0.0979,0.1259,8.953372831,3.917100613,2.2857,9.093269281,2.098446757,0.255905512,1.445596655,0.285714286,0.6053,0.271276595,0.202127659,0.526595744,0.09090909,0.515151515,0.151515151,0.058823529,1.0,5.788720041,5.301910529,4.867333151,5.597702123,4.708240367,1.066206032,-1.592839956,-0.151464,-1.211709976,-1.306810021,-15.53289986,-1.541569948,0.885542989,0.848675013,0.870142996,0.830771029,-0.908783019,-0.566933054,0.3421,0.784,0.5318,0.6063,0.8556,0.7641,0.4293,0.5944,0.1252,0.1164,0.2416,163.5172766,133.7887045,123.7625894,19.7625,-0.968396008,0.091359399,-0.908291996,-0.816932976,0.4021,0.3862,0.2116,0.1164,0.5026,0.381,0.3741,0.670000017,96.47814336,114.767931,100.6463968,119.7260369,84.06390455,108.0715462,171.4165226,105.3481913,111.3342031,97.43094169,84.10696378,64.79577646,102.4614016,137.1118115,121.2480098,97.99662252,112.2082889,86.22784508,96.61336401,117.3656212,91.6340384,22.08393503,23,0.1211,111.165,79,0.4158,0.6037,95.3304,-7.225130081,-1.056305567,0.6041,95.27654188,4.120542465,10.34846027,-7.077217758,-1.037715214,0.3299,0.7468,0.5341,0.5895,0.8402,0.7612,0.4898,4.049304383,60.48574328,60.02585202,53.2849306,55.06301685,56.07349287,48.06117648,-0.187372011,106.4762463,100.5171554,100.3730205,111.2169611,96.96060071,100.1981449,9.041666666666666,5.583333333333333,0.0,0.0,-23.42571975985583
Kyle Freeland,COL,16256,Starting Pitcher,average_sp,29,29,155.2,677,6,14,0,0,0,0,0,0,0,29,5.029967575,96,87,187,29,94,42,0,1,2,0,540,213,108,212,16,7,18,3,832,1587,2419,63,3.642390313,0.1388,0.062,0.0768,5.43467761,2.428260209,2.2381,10.8115395,1.676655858,0.294952681,1.471088857,0.309197652,0.7075,0.399624765,0.202626641,0.397748592,0.075471698,1.004716981,0.136792452,0.084507042,0.428571428,5.297861963,5.127696286,5.244463233,6.280518311,5.297016436,-0.267894388,12.35840034,1.195960045,9.567700386,-0.159794003,0.168399006,-0.056855999,0.966332018,0.926681995,0.873103023,0.854848027,-1.272909999,1.107548612,0.3336,0.7318,0.5077,0.713,0.9249,0.8465,0.4372,0.6558,0.0777,0.1463,0.2241,99.79927843,114.6843407,117.0857882,19.5505,2.013629913,-0.365155995,1.182819963,0.817664027,0.4407,0.3574,0.2019,0.1222,0.487,0.3907,0.2437,-1.980000019,62.36877227,71.68530875,63.31304003,72.77059764,87.00382696,125.0322552,136.6222665,118.6416727,110.4802612,104.0579018,98.54355289,92.586529,99.88349187,108.818973,105.6467352,107.1006842,102.919168,83.68303639,94.2965657,119.0643892,90.22744361,14.33097759,47,0.087,115.503,234,0.4333,0.4698,88.776,-5.909480095,-0.521118174,0.1839,88.83356208,3.976553977,8.127973127,5.00245608,1.126679297,0.2797,0.6885,0.5075,0.6087,0.919,0.8433,0.5572,4.728745064,53.81236856,40.09506685,62.97275507,47.75818459,36.00872371,58.66958715,0.265588355,67.90855856,105.061036,89.62972973,69.83568172,102.8660588,93.71831745,9.217391304347826,5.434782608695652,0.0,0.0,-8.400314186466293
Austin Gomber,COL,16561,Starting Pitcher,average_sp,27,27,139.0,603,9,9,0,0,0,0,0,0,0,27,5.503597122,88,85,164,26,87,43,1,3,5,0,470,192,94,175,19,9,9,2,780,1383,2163,85,5.503597122,0.1443,0.0713,0.073,5.633093525,2.784172662,2.0233,10.61870504,1.683453237,0.29443447,1.489208633,0.310810811,0.7028,0.4164859,0.203904555,0.379609544,0.108571428,1.097142857,0.148571428,0.046875,0.222222222,5.427701753,5.077606504,5.243363479,6.459881094,5.343107987,0.075895369,9.778389931,0.94383198,7.550660133,-0.202140003,-1.978000045,-0.0555894,1.00722003,0.943455994,0.868200004,1.194270015,-0.292288005,0.091596997,0.2796,0.7003,0.4745,0.6975,0.8902,0.8293,0.4634,0.6318,0.0809,0.1632,0.2441,109.1965333,117.4926028,115.9430547,17.6289,1.563619971,-0.364984989,0.984771013,0.619786024,0.4426,0.3447,0.2128,0.1511,0.4596,0.3894,0.2587,-1.370000005,64.80819834,82.39876195,65.62455061,83.43665469,78.65214834,122.8021817,137.1761508,118.4332276,111.8410747,104.6007971,97.88440424,96.4929785,100.5134313,103.8563594,114.743804,107.5411126,99.25442428,88.20776839,88.979463,118.6441762,90.46143961,12.80004352,42,0.0894,113.746,208,0.4426,0.4509,90.6355,-20.64240074,-2.119342992,0.4389,90.59040414,4.510295111,10.10470439,-19.20139799,-2.025463922,0.2454,0.6661,0.4741,0.6488,0.8849,0.8291,0.5435,4.776390472,45.7058387,39.39633328,52.90525988,47.24594118,40.34691318,53.96048762,0.297351549,68.26244726,97.39472574,85.40632911,77.89356481,98.55777778,93.76657407,9.478260869565217,5.173913043478261,0.0,0.0,-8.574995584249013
Jalen Beeks,TBR,17192,Setup/Closer Pitcher,average_rp,8,8,16.1,70,0,1,0,0,0,0,0,0,0,8,2.755107725,5,5,13,2,16,7,0,0,3,0,47,20,7,19,2,1,2,0,92,161,253,7,3.857150815,0.2286,0.1,0.1286,8.816344719,3.857150815,2.2857,7.163280084,1.10204309,0.206349206,1.224492322,0.244444444,0.8721,0.434782608,0.152173913,0.413043478,0.105263157,1.052631578,0.105263157,0.1,0.0,4.173409124,4.50486116,4.567186155,3.567671534,4.675872735,-1.418301399,2.159960032,0.217051998,1.736420035,0.298184007,3.549200058,0.365458995,1.017400026,0.903333008,0.870000005,1.010030031,0.222540006,0.070544326,0.3116,0.614,0.4484,0.5814,0.8143,0.7257,0.4524,0.6286,0.1225,0.1897,0.3123,67.42268768,101.3515672,105.1410722,17.1429,0.544959009,0.187206,0.140701994,0.327906996,0.3617,0.3404,0.2979,0.1277,0.4894,0.383,0.3571,-0.0887402,98.54553224,117.2272449,99.10604036,117.8936735,84.06390455,85.13404043,90.02296272,84.94743043,94.30561172,83.35758345,121.1854636,103.8500084,77.13913324,107.54576,84.23545902,88.14757773,98.8976581,121.3611056,94.06008819,117.9899066,88.61782439,16.39554364,3,0.0638,108.771,17,0.3617,0.4405,94.5225,-0.320948988,-0.289143233,0.4405,94.45945946,3.729513632,9.065765656,-0.300758053,-0.270953201,0.256,0.6378,0.4484,0.5313,0.7901,0.7168,0.504,4.611283597,57.92991171,46.67856532,65.75850072,49.02104771,51.36190656,55.39859877,0.187279605,57.5018018,104.4648649,88.9036036,87.12460317,100.4936508,92.21666667,7.857142857142857,1.8571428571428568,5.514285714285714,1.542857142857143,-7.499146682608972
